Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-09-22,2014,9,22,Monday,38,2014-38,328.49,329.49,321.06,324.5,3109700,324.5,-0.020584351000405787,332.3521428571429,333.66640000000086
2014-09-23,2014,9,23,Tuesday,38,2014-38,322.46,327.6,321.25,323.63,2352600,323.63,-0.002681032718605536,331.25428571428574,333.0326000000009
2014-09-24,2014,9,24,Wednesday,38,2014-38,324.17,329.44,319.56,328.21,2642200,328.21,0.014151921957681335,329.9871428571429,332.5080000000009
2014-09-25,2014,9,25,Thursday,38,2014-38,327.99,328.54,321.4,321.93,2928800,321.93,-0.019134087757216922,328.2407142857143,331.8286000000009
2014-09-26,2014,9,26,Friday,38,2014-38,320.6,323.5,317.64,323.21,3638000,323.21,0.003976015930227339,326.87428571428575,331.2438000000009
2014-09-29,2014,9,29,Monday,39,2014-39,320.5,323.75,319.0,321.82,1924600,321.82,-0.004300560525996477,326.3078571428572,330.50700000000086
2014-09-30,2014,9,30,Tuesday,39,2014-39,321.36,323.43,318.51,322.44,2636200,322.44,0.0019265275715529828,325.67285714285714,329.76060000000086
2014-10-01,2014,10,1,Wednesday,39,2014-39,322.04,322.17,315.55,317.46,3089100,317.46,-0.015444767859512432,324.74000000000007,328.8930000000008
2014-10-02,2014,10,2,Thursday,39,2014-39,316.92,318.53,311.31,318.41,3553900,318.41,0.0029925415252387566,323.8271428571429,328.0984000000008
2014-10-03,2014,10,3,Friday,39,2014-39,320.36,325.16,319.53,322.74,3037400,322.74,0.013598776804954138,323.745,327.3810000000009
2014-10-06,2014,10,6,Monday,40,2014-40,323.5,324.13,319.6,322.2,2290300,322.2,-0.0016731054213381391,323.34785714285715,327.3448000000009
2014-10-07,2014,10,7,Tuesday,40,2014-40,319.43,322.0,316.67,316.98,2365400,316.98,-0.01620112049328226,322.8464285714286,327.2762000000009
2014-10-08,2014,10,8,Wednesday,40,2014-40,316.58,324.11,314.14,322.7,3452800,322.7,0.018045305768349618,322.6821428571429,327.3302000000009
2014-10-09,2014,10,9,Thursday,40,2014-40,321.49,322.27,314.52,315.37,3587900,315.37,-0.02271464769930376,321.54285714285714,327.1874000000009
2014-10-10,2014,10,10,Friday,40,2014-40,314.02,317.77,311.38,311.39,3681900,311.39,-0.012620035293056664,320.60642857142864,327.1554000000009
2014-10-13,2014,10,13,Monday,41,2014-41,309.87,313.2,303.47,306.45,4363900,306.45,-0.015864357265866658,319.37928571428574,327.1432000000009
2014-10-14,2014,10,14,Tuesday,41,2014-41,308.0,312.24,305.75,308.31,3385800,308.31,0.006069457586792115,317.9578571428572,327.0364000000009
2014-10-15,2014,10,15,Wednesday,41,2014-41,304.35,307.9,299.1,305.97,5343900,305.97,-0.00758975173176446,316.8178571428572,326.9094000000009
2014-10-16,2014,10,16,Thursday,41,2014-41,293.83,306.82,293.83,302.86,4731300,302.86,-0.010164447026613233,315.36428571428576,326.6888000000009
2014-10-17,2014,10,17,Friday,41,2014-41,307.15,309.2,302.72,303.64,4405100,303.64,0.002575544260063012,314.06571428571436,326.5326000000009
2014-10-20,2014,10,20,Monday,42,2014-42,302.95,306.53,302.02,306.21,3234500,306.21,0.008463893698648972,312.90642857142865,326.3208000000009
2014-10-21,2014,10,21,Tuesday,42,2014-42,309.9,315.64,307.07,315.33,3559300,315.33,0.029783466809329973,312.7542857142858,326.2608000000009
2014-10-22,2014,10,22,Wednesday,42,2014-42,315.43,318.98,312.64,312.97,3125900,312.97,-0.0074841767420100735,312.36571428571443,326.1338000000009
2014-10-23,2014,10,23,Thursday,42,2014-42,313.4,316.8,311.4,313.18,9038200,313.18,0.000670963524488144,311.6828571428573,325.8718000000009
2014-10-24,2014,10,24,Friday,42,2014-42,284.4,293.81,284.0,287.06,19801100,287.06,-0.08340250248434022,309.17285714285737,324.9488000000009
2014-10-27,2014,10,27,Monday,43,2014-43,285.7,290.42,285.02,289.97,5950600,289.97,0.01013726637935819,307.24357142857167,324.075600000001
2014-10-28,2014,10,28,Tuesday,43,2014-43,289.76,298.0,289.76,295.59,5572600,295.59,0.019381298387863177,305.3071428571431,323.2968000000009
2014-10-29,2014,10,29,Wednesday,43,2014-43,299.11,299.61,293.07,294.12,4881900,294.12,-0.004973108829511075,303.789285714286,322.47660000000093
2014-10-30,2014,10,30,Thursday,43,2014-43,293.98,299.74,292.36,299.07,4055200,299.07,0.01682990714405186,302.90928571428594,321.74240000000094
2014-10-31,2014,10,31,Friday,43,2014-43,305.15,305.72,301.5,305.46,4550700,305.46,0.021366181744637558,302.8385714285717,321.19340000000096
2014-11-03,2014,11,3,Monday,44,2014-44,306.24,308.01,303.24,305.72,3242500,305.72,0.0008512072706687857,302.65357142857164,320.67600000000095
2014-11-04,2014,11,4,Tuesday,44,2014-44,303.99,304.25,300.17,302.81,3427400,302.81,-0.00951852561327382,302.42785714285736,320.0518000000009
2014-11-05,2014,11,5,Wednesday,44,2014-44,303.01,304.0,294.16,296.52,4674500,296.52,-0.02077212970389053,301.9750000000003,319.14560000000097
2014-11-06,2014,11,6,Thursday,44,2014-44,296.69,297.0,292.29,296.64,3758100,296.64,0.00040478092274609523,301.4750000000003,318.21480000000093
2014-11-07,2014,11,7,Friday,44,2014-44,297.82,299.99,296.29,299.86,2647400,299.86,0.010854809007952326,301.0214285714288,317.41160000000093
2014-11-10,2014,11,10,Monday,45,2014-45,300.0,305.8,300.0,305.11,2809100,305.11,0.0175081713348475,300.2914285714288,316.7330000000009
2014-11-11,2014,11,11,Tuesday,45,2014-45,305.94,312.38,303.65,312.01,3803600,312.01,0.022614875767215326,300.2228571428574,316.125600000001
2014-11-12,2014,11,12,Wednesday,45,2014-45,310.75,312.58,308.79,311.51,2183000,311.51,-0.0016025126898191466,300.1035714285717,315.575800000001
2014-11-13,2014,11,13,Thursday,45,2014-45,312.0,317.89,311.51,316.48,3686400,316.48,0.015954547413877584,302.20500000000027,314.9864000000009
2014-11-14,2014,11,14,Friday,45,2014-45,317.12,332.88,316.4,327.82,8877800,327.82,0.03583163531418254,304.90857142857163,314.6152000000009
2014-11-17,2014,11,17,Monday,46,2014-46,326.44,328.0,318.03,323.05,4784900,323.05,-0.014550727303633937,306.87000000000023,314.2294000000009
2014-11-18,2014,11,18,Tuesday,46,2014-46,323.99,329.56,323.25,324.93,3549500,324.93,0.005819547914724943,309.07071428571453,314.13300000000095
2014-11-19,2014,11,19,Wednesday,46,2014-46,327.25,328.4,324.02,326.54,3281600,326.54,0.004954962316289224,311.0328571428574,314.03720000000095
2014-11-20,2014,11,20,Thursday,46,2014-46,324.0,332.67,323.33,330.54,3436700,330.54,0.012249647502075467,312.82428571428596,314.03760000000096
2014-11-21,2014,11,21,Friday,46,2014-46,335.42,338.33,331.47,332.63,4466600,332.63,0.006322975385312901,314.7464285714288,314.06640000000095
2014-11-24,2014,11,24,Monday,47,2014-47,334.78,337.39,333.6,335.64,2754200,335.64,0.009049122813455934,317.0914285714288,314.30140000000097
2014-11-25,2014,11,25,Tuesday,47,2014-47,335.27,336.33,331.28,335.04,2565000,335.04,-0.0017876477098360821,319.8428571428573,314.44700000000097
2014-11-26,2014,11,26,Wednesday,47,2014-47,333.78,334.65,331.75,333.57,1983600,333.57,-0.004387539348173153,322.48071428571444,314.63840000000096
2014-11-28,2014,11,28,Friday,47,2014-47,336.03,341.26,336.03,338.64,3051800,338.64,0.015199230185257262,325.2507142857145,314.9112000000009
2014-12-01,2014,12,1,Monday,48,2014-48,338.12,340.64,325.93,326.0,4944900,326.0,-0.0373258153250432,326.74285714285736,314.80480000000097
2014-12-02,2014,12,2,Tuesday,48,2014-48,327.5,327.93,323.25,326.31,2790300,326.31,0.0009509127564224507,327.76428571428596,314.8410000000009
2014-12-03,2014,12,3,Wednesday,48,2014-48,325.73,326.77,314.36,316.5,5681000,316.5,-0.030063429352428006,328.12071428571454,314.69840000000096
2014-12-04,2014,12,4,Thursday,48,2014-48,315.53,318.59,313.47,316.93,3290300,316.93,0.0013585866533372126,328.1528571428574,314.472800000001
2014-12-05,2014,12,5,Friday,48,2014-48,316.8,316.93,310.84,312.63,3265200,312.63,-0.013567626581077907,327.0678571428574,314.28680000000094
2014-12-08,2014,12,8,Monday,49,2014-49,311.57,316.56,304.82,306.64,3639200,306.64,-0.019159997891502134,325.8957142857145,313.95540000000096
2014-12-09,2014,12,9,Tuesday,49,2014-49,302.99,313.64,301.14,312.5,4049500,312.5,0.01911030873867192,325.0078571428574,313.769000000001
2014-12-10,2014,12,10,Wednesday,49,2014-49,312.0,313.19,304.68,305.84,3245900,305.84,-0.021312011718749968,323.52928571428595,313.437000000001
2014-12-11,2014,12,11,Thursday,49,2014-49,307.89,312.64,306.01,307.36,3262900,307.36,0.0049698830495426005,321.87357142857167,313.235000000001
2014-12-12,2014,12,12,Friday,49,2014-49,303.99,310.64,303.01,307.32,3153500,307.32,-0.00013006906965462584,320.0657142857145,313.013200000001
2014-12-15,2014,12,15,Monday,50,2014-50,308.87,310.86,302.15,306.07,3841600,306.07,-0.00406742148317496,317.9535714285716,312.67980000000097
2014-12-16,2014,12,16,Tuesday,50,2014-50,304.35,304.49,295.01,295.06,6501300,295.06,-0.03597219427633147,315.0978571428573,312.13700000000097
2014-12-17,2014,12,17,Wednesday,50,2014-50,296.37,299.67,293.03,298.88,4433500,298.88,0.012946544281930983,312.62000000000023,311.77500000000094
2014-12-18,2014,12,18,Thursday,50,2014-50,304.01,304.5,293.25,297.73,7738100,297.73,-0.003847677588653897,309.69785714285734,311.2756000000009
2014-12-19,2014,12,19,Friday,50,2014-50,296.91,301.54,295.52,299.9,8709100,299.9,0.0072884251841709435,307.83357142857164,310.9662000000009
2014-12-22,2014,12,22,Monday,51,2014-51,301.94,307.36,301.94,306.54,4003800,306.54,0.022140762866202035,306.42142857142875,310.86920000000094
2014-12-23,2014,12,23,Tuesday,51,2014-51,306.98,307.49,303.25,306.29,2713700,306.29,-0.0008155542279348893,305.69214285714304,310.86600000000095
2014-12-24,2014,12,24,Wednesday,51,2014-51,306.38,307.0,302.88,303.03,1513800,303.03,-0.010643539373393796,304.69928571428585,310.76040000000097
2014-12-26,2014,12,26,Friday,51,2014-51,305.0,310.78,303.81,309.09,2893800,309.09,0.019998012021929856,304.4464285714287,310.822800000001
2014-12-29,2014,12,29,Monday,52,2014-52,307.85,314.27,306.58,312.04,3009000,312.04,0.009544185324608101,304.83214285714297,311.00640000000095
2014-12-30,2014,12,30,Tuesday,52,2014-52,309.91,313.94,309.34,310.3,2093000,310.3,-0.005576274529881742,304.6750000000001,311.139600000001
2014-12-31,2014,12,31,Wednesday,52,2014-52,311.55,312.98,310.01,310.35,2048000,310.35,0.0001611934015939287,304.997142857143,311.222400000001
2015-01-02,2015,1,2,Friday,00,2015-00,312.58,314.75,306.96,308.52,2783200,308.52,-0.005896623340917118,305.0800000000001,311.086200000001
2015-01-05,2015,1,5,Monday,01,2015-01,307.01,308.38,300.85,302.19,2774200,302.19,-0.02051726564785117,304.7135714285715,310.87060000000105
2015-01-06,2015,1,6,Tuesday,01,2015-01,302.24,303.0,292.38,295.29,3519000,295.29,-0.022833296405370906,303.94357142857154,310.51280000000105
2015-01-07,2015,1,7,Wednesday,01,2015-01,297.5,301.28,295.33,298.42,2640300,298.42,0.010599765627817836,304.18357142857155,310.74000000000103
2015-01-08,2015,1,8,Thursday,01,2015-01,300.32,303.14,296.11,300.46,3088400,300.46,0.006835929011301811,304.2964285714287,310.94980000000106
2015-01-09,2015,1,9,Friday,01,2015-01,301.48,302.87,296.68,296.93,2592400,296.93,-0.01174864833817535,304.23928571428587,310.97660000000104
2015-01-12,2015,1,12,Monday,02,2015-02,297.56,298.51,289.28,291.41,3421400,291.41,-0.01859020358276564,303.6328571428573,310.92240000000106
2015-01-13,2015,1,13,Tuesday,02,2015-02,297.48,301.5,293.23,294.74,4136400,294.74,0.011427152569980947,302.79000000000013,310.83580000000103
2015-01-14,2015,1,14,Wednesday,02,2015-02,291.93,295.91,286.5,293.27,5538700,293.27,-0.004987450869948784,301.8600000000001,310.59200000000106
2015-01-15,2015,1,15,Thursday,02,2015-02,294.0,296.0,286.82,286.95,4419200,286.95,-0.0215500291315045,300.7114285714287,310.2166000000011
2015-01-16,2015,1,16,Friday,02,2015-02,286.28,290.79,285.25,290.74,3478200,290.74,0.013207798801588178,299.4007142857144,309.9752000000011
2015-01-20,2015,1,20,Tuesday,03,2015-03,292.59,293.36,286.39,289.44,3075100,289.44,-0.004471307135701541,297.78642857142864,309.83360000000107
2015-01-21,2015,1,21,Wednesday,03,2015-03,289.64,306.0,287.26,297.25,10065100,297.25,0.02698313119374296,296.85428571428577,309.84580000000113
2015-01-22,2015,1,22,Thursday,03,2015-03,300.0,312.25,300.0,310.32,5362600,310.32,0.04396974709577384,296.8521428571429,310.0550000000011
2015-01-23,2015,1,23,Friday,03,2015-03,308.08,316.93,307.72,312.39,4496400,312.39,0.006670557087400608,297.1285714285715,310.2006000000011
2015-01-26,2015,1,26,Monday,04,2015-04,311.82,313.0,307.52,309.66,3169700,309.66,-0.008739110913645765,297.66214285714295,310.15360000000106
2015-01-27,2015,1,27,Tuesday,04,2015-04,306.3,310.24,302.63,306.75,2920300,306.75,-0.009397415319043478,298.4807142857144,310.05840000000103
2015-01-28,2015,1,28,Wednesday,04,2015-04,309.81,311.51,303.8,303.91,3063800,303.91,-0.009258341769814549,298.87285714285724,309.80700000000104
2015-01-29,2015,1,29,Thursday,04,2015-04,304.73,312.8,299.33,311.78,8656600,311.78,0.025895808043020052,299.6814285714286,309.4862000000011
2015-01-30,2015,1,30,Friday,04,2015-04,346.32,359.5,340.74,354.53,23856100,354.53,0.13711591560516334,303.7957142857143,310.1158000000011
2015-02-02,2015,2,2,Monday,05,2015-05,350.05,365.0,350.01,364.47,10231900,364.47,0.02803712654960444,309.0142857142858,310.9066000000011
2015-02-03,2015,2,3,Tuesday,05,2015-05,360.29,367.82,360.21,363.55,6212600,363.55,-0.0025242500744999674,313.9292857142858,311.64680000000106
2015-02-04,2015,2,4,Wednesday,05,2015-05,358.38,367.5,358.23,364.75,4169900,364.75,0.0033008176243278786,319.03500000000014,312.33100000000104
2015-02-05,2015,2,5,Thursday,05,2015-05,366.0,378.8,365.9,373.89,7247600,373.89,0.02505829924177516,325.2450000000002,313.15620000000104
2015-02-06,2015,2,6,Friday,05,2015-05,374.87,375.99,371.01,374.28,3892400,374.28,0.0010430450549101522,331.212142857143,313.92900000000105
2015-02-09,2015,2,9,Monday,06,2015-06,371.0,374.41,367.2,370.56,2724600,370.56,-0.009939086333322078,337.0064285714288,314.63940000000105
2015-02-10,2015,2,10,Tuesday,06,2015-06,371.19,374.3,368.51,373.0,2287200,373.0,0.006584635301926767,342.41714285714306,315.428000000001
2015-02-11,2015,2,11,Wednesday,06,2015-06,371.23,377.1,371.1,375.14,2786500,375.14,0.0057373046875,347.0471428571431,316.15800000000104
2015-02-12,2015,2,12,Thursday,06,2015-06,375.1,378.51,373.15,377.17,2791100,377.17,0.005411309644478335,351.67428571428593,317.1814000000011
2015-02-13,2015,2,13,Friday,06,2015-06,378.41,383.0,377.01,381.83,3475100,381.83,0.012355099765703148,356.82928571428596,318.29180000000105
2015-02-17,2015,2,17,Tuesday,07,2015-07,377.72,379.99,372.67,375.43,3673200,375.43,-0.01676137056164162,361.73500000000024,319.47040000000106
2015-02-18,2015,2,18,Wednesday,07,2015-07,373.78,376.74,372.85,373.37,2650600,373.37,-0.005487035129803197,366.69642857142884,320.5992000000011
2015-02-19,2015,2,19,Thursday,07,2015-07,373.49,381.88,373.43,379.0,2953800,379.0,0.015078889456678013,371.4978571428574,321.9266000000011
2015-02-20,2015,2,20,Friday,07,2015-07,378.62,383.7,375.84,383.66,3258000,383.66,0.012295524174431138,373.5785714285717,323.4670000000011
2015-02-23,2015,2,23,Monday,08,2015-08,383.44,384.54,378.0,380.14,2177000,380.14,-0.00917476145564533,374.69785714285746,324.8198000000011
2015-02-24,2015,2,24,Tuesday,08,2015-08,378.65,380.48,376.16,378.59,1920800,378.59,-0.004077493162566337,375.77214285714314,326.2748000000011
2015-02-25,2015,2,25,Wednesday,08,2015-08,377.27,387.85,376.54,385.37,3174500,385.37,0.0179085523782454,377.2450000000003,327.8350000000011
2015-02-26,2015,2,26,Thursday,08,2015-08,384.07,389.37,383.28,384.8,2687100,384.8,-0.001479117034125621,378.024285714286,329.38460000000106
2015-02-27,2015,2,27,Friday,08,2015-08,384.0,385.99,379.79,380.16,2532300,380.16,-0.01205817120076369,378.44428571428597,330.8664000000011
2015-03-02,2015,3,2,Monday,09,2015-09,380.85,385.9,379.48,385.66,2139200,385.66,0.014467592453225153,379.5228571428574,332.67840000000103
2015-03-03,2015,3,3,Tuesday,09,2015-09,383.95,386.1,381.6,384.61,1946500,384.61,-0.002722652856340324,380.35214285714306,334.39300000000105
2015-03-04,2015,3,4,Wednesday,09,2015-09,385.71,387.9,382.19,382.72,2259100,382.72,-0.004914027723777914,380.89357142857165,336.0928000000011
2015-03-05,2015,3,5,Thursday,09,2015-09,385.61,388.42,383.89,387.83,2693500,387.83,0.01335175934172228,381.6550000000002,337.8514000000011
2015-03-06,2015,3,6,Friday,09,2015-09,385.52,387.0,378.88,380.09,2627000,380.09,-0.01995717325208113,381.5307142857145,339.3224000000011
2015-03-09,2015,3,9,Monday,10,2015-10,378.4,379.33,375.28,378.56,2311400,378.56,-0.004025359241332738,381.7542857142859,340.7678000000011
2015-03-10,2015,3,10,Tuesday,10,2015-10,377.45,377.77,369.18,369.51,3121000,369.51,-0.023906349987673936,381.4785714285717,342.0974000000011
2015-03-11,2015,3,11,Wednesday,10,2015-10,370.61,373.35,366.26,366.37,2495100,366.37,-0.008497779668889538,380.57642857142883,343.2430000000011
2015-03-12,2015,3,12,Thursday,10,2015-10,368.82,375.5,367.52,374.24,2810000,374.24,0.021481003417515687,379.90357142857164,344.48700000000105
2015-03-13,2015,3,13,Friday,10,2015-10,371.52,373.99,366.68,370.58,2611700,370.58,-0.009779830476740914,379.2207142857145,345.6926000000011
2015-03-16,2015,3,16,Monday,11,2015-11,370.38,373.94,366.72,373.35,2354100,373.35,0.007474822255976843,378.8464285714288,346.9526000000011
2015-03-17,2015,3,17,Tuesday,11,2015-11,371.11,374.5,369.64,371.92,2037000,371.92,-0.0038301664722211193,377.8857142857145,348.22060000000107
2015-03-18,2015,3,18,Wednesday,11,2015-11,369.97,375.99,366.7,375.14,2654100,375.14,0.00865777883536456,377.19571428571453,349.6796000000011
2015-03-19,2015,3,19,Thursday,11,2015-11,373.87,377.11,372.19,373.24,1915700,373.24,-0.005064840699126938,376.70142857142883,351.2386000000011
2015-03-20,2015,3,20,Friday,11,2015-11,376.29,379.37,375.92,378.49,3763600,378.49,0.014066016872155807,376.189285714286,352.84000000000117
2015-03-23,2015,3,23,Monday,12,2015-12,378.07,381.77,374.94,375.11,2239300,375.11,-0.008930235858336633,375.5107142857145,354.3330000000012
2015-03-24,2015,3,24,Tuesday,12,2015-12,373.99,375.24,372.27,374.09,2228200,374.09,-0.0027191731852084233,374.89428571428596,355.8762000000012
2015-03-25,2015,3,25,Wednesday,12,2015-12,375.17,380.5,370.29,370.96,3429500,370.96,-0.0083669836495317,373.689285714286,357.4672000000012
2015-03-26,2015,3,26,Thursday,12,2015-12,369.59,371.4,365.65,367.35,2930000,367.35,-0.009731468176399471,372.77928571428595,358.91940000000113
2015-03-27,2015,3,27,Friday,12,2015-12,367.11,373.17,366.57,370.56,2609800,370.56,0.008738237108327551,372.2078571428574,360.4652000000011
2015-03-30,2015,3,30,Monday,13,2015-13,371.87,376.12,371.55,374.59,1820900,374.59,0.010875428556369249,372.57071428571453,362.2180000000011
2015-03-31,2015,3,31,Tuesday,13,2015-13,373.24,377.7,371.51,372.1,2506100,372.1,-0.006647241674144877,372.9800000000003,363.84520000000106
2015-04-01,2015,4,1,Wednesday,13,2015-13,372.1,373.16,368.34,370.26,2458100,370.26,-0.004944897360143474,372.6957142857146,365.46160000000106
2015-04-02,2015,4,2,Thursday,13,2015-13,370.5,373.28,369.0,372.25,1875300,372.25,0.005374575114484248,372.81500000000034,366.96160000000106
2015-04-06,2015,4,6,Monday,14,2015-14,370.1,380.2,369.36,377.04,3050700,377.04,0.01286771939535769,373.0785714285717,368.2960000000011
2015-04-07,2015,4,7,Tuesday,14,2015-14,376.15,379.31,374.03,374.41,1954900,374.41,-0.0069754000191180054,373.25642857142884,369.5364000000011
2015-04-08,2015,4,8,Wednesday,14,2015-14,374.66,381.58,374.65,381.2,2636400,381.2,0.018135222025343012,373.689285714286,370.9672000000011
2015-04-09,2015,4,9,Thursday,14,2015-14,380.66,384.42,378.8,383.54,2392300,383.54,0.006138500165156824,374.42500000000024,372.5030000000011
2015-04-10,2015,4,10,Friday,14,2015-14,384.31,387.12,381.32,382.65,2573500,382.65,-0.0023205262257098846,374.72214285714307,374.07780000000116
2015-04-13,2015,4,13,Monday,15,2015-15,383.53,385.28,380.14,382.36,1894500,382.36,-0.0007578950726452316,375.24000000000024,375.4894000000012
